REGION_CLASS	REGION_MEMBER	USED_MEMBER	USED_CLASS	SOURCE_TYPE
io.micronaut.context.DefaultBeanContext	LOG	getLogger(java.lang.Class)	org.slf4j.LoggerFactory	SOURCE
io.micronaut.context.DefaultBeanContext	LOG_LIFECYCLE	getLogger(java.lang.String)	org.slf4j.LoggerFactory	SOURCE
io.micronaut.context.DefaultBeanContext	LOG_LIFECYCLE	getName()	java.lang.Package	SOURCE
io.micronaut.context.DefaultBeanContext	LOG_LIFECYCLE	getPackage()	java.lang.Class	SOURCE
io.micronaut.context.DefaultBeanContext	PARALLEL_TYPE	getName()	java.lang.Class	SOURCE
io.micronaut.context.DefaultBeanContext	INDEXES_TYPE	getName()	java.lang.Class	SOURCE
io.micronaut.context.DefaultBeanContext	REPLACES_ANN	getName()	java.lang.Class	SOURCE
io.micronaut.context.DefaultBeanContext	BEAN_REGISTRATION_COMPARATOR	compare(T,T)	java.util.Comparator	SOURCE
io.micronaut.context.DefaultBeanContext	order1	getOrder(io.micronaut.core.annotation.AnnotationMetadata,java.lang.Object)	io.micronaut.core.order.OrderUtil	SOURCE
io.micronaut.context.DefaultBeanContext	order1	getBeanDefinition()	io.micronaut.context.BeanRegistration	SOURCE
io.micronaut.context.DefaultBeanContext	order1	getBean()	io.micronaut.context.BeanRegistration	SOURCE
io.micronaut.context.DefaultBeanContext	order2	getOrder(io.micronaut.core.annotation.AnnotationMetadata,java.lang.Object)	io.micronaut.core.order.OrderUtil	SOURCE
io.micronaut.context.DefaultBeanContext	order2	getBeanDefinition()	io.micronaut.context.BeanRegistration	SOURCE
io.micronaut.context.DefaultBeanContext	order2	getBean()	io.micronaut.context.BeanRegistration	SOURCE
io.micronaut.context.DefaultBeanContext	BEAN_REGISTRATION_COMPARATOR	compare(int,int)	java.lang.Integer	SOURCE
io.micronaut.context.DefaultBeanContext	running	AtomicBoolean(boolean)	java.util.concurrent.atomic.AtomicBoolean	SOURCE
io.micronaut.context.DefaultBeanContext	initializing	AtomicBoolean(boolean)	java.util.concurrent.atomic.AtomicBoolean	SOURCE
io.micronaut.context.DefaultBeanContext	terminating	AtomicBoolean(boolean)	java.util.concurrent.atomic.AtomicBoolean	SOURCE
io.micronaut.context.DefaultBeanContext	singlesInCreation	ConcurrentHashMap(int)	java.util.concurrent.ConcurrentHashMap	SOURCE
io.micronaut.context.DefaultBeanContext	singletonScope	SingletonScope()	io.micronaut.context.SingletonScope	SOURCE
io.micronaut.context.DefaultBeanContext	beanDefinitionsClasses	CopyOnWriteArrayList()	java.util.concurrent.CopyOnWriteArrayList	SOURCE
io.micronaut.context.DefaultBeanContext	proxyTargetBeans	CopyOnWriteArrayList()	java.util.concurrent.CopyOnWriteArrayList	SOURCE
io.micronaut.context.DefaultBeanContext	disabledBeans	ConcurrentHashMap(int)	java.util.concurrent.ConcurrentHashMap	SOURCE
io.micronaut.context.DefaultBeanContext	disabledConfigurations	ConcurrentHashMap(int)	java.util.concurrent.ConcurrentHashMap	SOURCE
