REGION_CLASS	REGION_MEMBER	USED_MEMBER	USED_CLASS	SOURCE_TYPE
io.micronaut.core.order.OrderUtil	COMPARATOR	compare(T,T)	java.util.Comparator	SOURCE
io.micronaut.core.order.OrderUtil	order1	getOrder(java.lang.Object)	io.micronaut.core.order.OrderUtil	SOURCE
io.micronaut.core.order.OrderUtil	order2	getOrder(java.lang.Object)	io.micronaut.core.order.OrderUtil	SOURCE
io.micronaut.core.order.OrderUtil	COMPARATOR	compare(int,int)	java.lang.Integer	SOURCE
io.micronaut.core.order.OrderUtil	REVERSE_COMPARATOR	reverseOrder(java.util.Comparator)	java.util.Collections	SOURCE
io.micronaut.core.order.OrderUtil	sort(java.util.List)	sort(java.util.Comparator)	java.util.List	SOURCE
io.micronaut.core.order.OrderUtil	sort(java.util.stream.Stream)	sorted(java.util.Comparator)	java.util.stream.Stream	SOURCE
io.micronaut.core.order.OrderUtil	reverseSort(java.util.List)	sort(java.util.Comparator)	java.util.List	SOURCE
io.micronaut.core.order.OrderUtil	reverseSort(java.lang.Object[])	sort(T[],java.util.Comparator)	java.util.Arrays	SOURCE
io.micronaut.core.order.OrderUtil	sort(io.micronaut.core.order.Ordered[])	sort(T[],java.util.Comparator)	java.util.Arrays	SOURCE
io.micronaut.core.order.OrderUtil	sort(java.lang.Object[])	sort(T[],java.util.Comparator)	java.util.Arrays	SOURCE
io.micronaut.core.order.OrderUtil	getOrder(java.lang.Object)	getOrder(io.micronaut.core.order.Ordered)	io.micronaut.core.order.OrderUtil	SOURCE
io.micronaut.core.order.OrderUtil	getOrder(java.lang.Object)	getOrder(io.micronaut.core.annotation.AnnotationMetadata)	io.micronaut.core.order.OrderUtil	SOURCE
io.micronaut.core.order.OrderUtil	getOrder(io.micronaut.core.annotation.AnnotationMetadata,java.lang.Object)	getOrder(io.micronaut.core.order.Ordered)	io.micronaut.core.order.OrderUtil	SOURCE
io.micronaut.core.order.OrderUtil	getOrder(io.micronaut.core.annotation.AnnotationMetadata,java.lang.Object)	getOrder(io.micronaut.core.annotation.AnnotationMetadata)	io.micronaut.core.order.OrderUtil	SOURCE
io.micronaut.core.order.OrderUtil	getOrder(io.micronaut.core.annotation.AnnotationMetadata)	orElse(int)	java.util.OptionalInt	SOURCE
io.micronaut.core.order.OrderUtil	getOrder(io.micronaut.core.annotation.AnnotationMetadata)	intValue(java.lang.Class)	io.micronaut.core.annotation.AnnotationMetadata	SOURCE
io.micronaut.core.order.OrderUtil	getOrder(io.micronaut.core.order.Ordered)	getOrder()	io.micronaut.core.order.Ordered	SOURCE
io.micronaut.core.annotation.AnnotationMetadata	EMPTY_METADATA	EmptyAnnotationMetadata()	io.micronaut.core.annotation.EmptyAnnotationMetadata	SOURCE
io.micronaut.core.annotation.AnnotationMetadata	getAnnotationNamesByStereotype(java.lang.String)	emptyList()	java.util.Collections	SOURCE
io.micronaut.core.annotation.AnnotationMetadata	getAnnotationValuesByStereotype(java.lang.String)	emptyList()	java.util.Collections	SOURCE
io.micronaut.core.annotation.AnnotationMetadata	getAnnotationNames()	emptySet()	java.util.Collections	SOURCE
io.micronaut.core.annotation.AnnotationMetadata	getStereotypeAnnotationNames()	emptySet()	java.util.Collections	SOURCE
io.micronaut.core.annotation.AnnotationMetadata	getDeclaredStereotypeAnnotationNames()	emptySet()	java.util.Collections	SOURCE
io.micronaut.core.annotation.AnnotationMetadata	getDeclaredAnnotationNames()	emptySet()	java.util.Collections	SOURCE
io.micronaut.core.annotation.AnnotationMetadata	getDeclaredAnnotationNamesByStereotype(java.lang.String)	emptyList()	java.util.Collections	SOURCE
io.micronaut.core.annotation.AnnotationMetadata	getValues(java.lang.String,java.lang.Class)	empty()	io.micronaut.core.value.OptionalValues	SOURCE
io.micronaut.core.annotation.AnnotationMetadata	getValues(java.lang.String)	getAnnotation(java.lang.String)	io.micronaut.core.annotation.AnnotationSource	SOURCE
